RequestedAt, User, Iteration, Parameter, Value
2017-05-24 16:43:52.0296353,3,3,CurrentDate,2017-05-24 04:43:52
2017-05-24 16:43:52.1896355,5,3,myTest.search,newtron
2017-05-24 16:43:52.1896355,5,3,CurrentDate,2017-05-24 04:43:52
2017-05-24 16:43:52.6396361,14,1,myTest.search,books
2017-05-24 16:43:52.6396361,14,1,CurrentDate,2017-05-24 04:43:52
2017-05-24 16:43:52.6796362,9,2,myTest.search,c#code
2017-05-24 16:43:52.6796362,9,2,CurrentDate,2017-05-24 04:43:52
2017-05-24 16:43:52.6996362,8,2,myTest.search,gst
2017-05-24 16:43:52.6996362,8,2,CurrentDate,2017-05-24 04:43:52
2017-05-24 16:43:53.1996369,4,3,myTest.search,code
2017-05-24 16:43:53.1996369,4,3,CurrentDate,2017-05-24 04:43:53
2017-05-24 16:43:53.8996379,2,4,myTest.search,niagra
2017-05-24 16:43:53.8996379,2,4,CurrentDate,2017-05-24 04:43:53
2017-05-24 16:43:54.3216408,15,1,myTest.search,bookcenter
2017-05-24 16:43:54.3216408,15,1,CurrentDate,2017-05-24 04:43:54
2017-05-24 16:43:55.4156448,1,4,myTest.search,learngo
2017-05-24 16:43:55.4156448,1,4,CurrentDate,2017-05-24 04:43:55
2017-05-24 16:43:55.6056451,16,1,myTest.search,learnc++
2017-05-24 16:43:55.6056451,16,1,CurrentDate,2017-05-24 04:43:55
2017-05-24 16:43:56.3206463,7,3,myTest.search,mysql
2017-05-24 16:43:56.3206463,7,3,CurrentDate,2017-05-24 04:43:56
2017-05-24 16:43:57.5316497,17,1,myTest.search,mssql
2017-05-24 16:43:57.5316497,17,1,CurrentDate,2017-05-24 04:43:57
2017-05-24 16:43:58.2916508,10,2,myTest.search,java
2017-05-24 16:43:58.3116508,10,2,CurrentDate,2017-05-24 04:43:58
2017-05-24 16:43:58.9936530,18,1,myTest.search,newtron
2017-05-24 16:43:58.9936530,18,1,CurrentDate,2017-05-24 04:43:58
2017-05-24 16:43:59.0736531,11,2,myTest.search,books
2017-05-24 16:43:59.0736531,11,2,CurrentDate,2017-05-24 04:43:59
2017-05-24 16:44:01.8626647,12,2,myTest.search,c#code
2017-05-24 16:44:01.8626647,12,2,CurrentDate,2017-05-24 04:44:01
2017-05-24 16:44:02.1026651,6,3,myTest.search,gst
2017-05-24 16:44:02.1026651,6,3,CurrentDate,2017-05-24 04:44:02
2017-05-24 16:44:02.1626652,8,3,myTest.search,code
2017-05-24 16:44:02.1626652,8,3,CurrentDate,2017-05-24 04:44:02
2017-05-24 16:44:02.4126655,5,4,myTest.search,niagra
2017-05-24 16:44:02.4126655,5,4,CurrentDate,2017-05-24 04:44:02
2017-05-24 16:44:02.4126655,14,2,myTest.search,bookcenter
2017-05-24 16:44:02.4126655,14,2,CurrentDate,2017-05-24 04:44:02
2017-05-24 16:44:02.4926656,20,1,myTest.search,learngo
2017-05-24 16:44:02.4926656,20,1,CurrentDate,2017-05-24 04:44:02
2017-05-24 16:44:03.0046676,19,1,myTest.search,learnc++
2017-05-24 16:44:03.0046676,19,1,CurrentDate,2017-05-24 04:44:03
2017-05-24 16:44:03.1946678,3,4,myTest.search,mysql
2017-05-24 16:44:03.1946678,3,4,CurrentDate,2017-05-24 04:44:03
2017-05-24 16:44:03.9346689,15,2,myTest.search,mssql
2017-05-24 16:44:03.9346689,15,2,CurrentDate,2017-05-24 04:44:03
2017-05-24 16:44:06.1326785,10,3,myTest.search,java
2017-05-24 16:44:06.1326785,10,3,CurrentDate,2017-05-24 04:44:06
2017-05-24 16:44:06.8326795,2,5,myTest.search,newtron
2017-05-24 16:44:06.8326795,2,5,CurrentDate,2017-05-24 04:44:06
2017-05-24 16:44:07.4446816,1,5,myTest.search,books
2017-05-24 16:44:07.4446816,1,5,CurrentDate,2017-05-24 04:44:07
2017-05-24 16:44:07.6746819,22,1,myTest.search,c#code
2017-05-24 16:44:07.6746819,22,1,CurrentDate,2017-05-24 04:44:07
2017-05-24 16:44:07.7476827,13,2,myTest.search,gst
2017-05-24 16:44:07.7476827,13,2,CurrentDate,2017-05-24 04:44:07
2017-05-24 16:44:08.4176859,17,2,myTest.search,code
2017-05-24 16:44:08.4176859,17,2,CurrentDate,2017-05-24 04:44:08
2017-05-24 16:44:09.3976873,11,3,myTest.search,niagra
2017-05-24 16:44:09.3976873,11,3,CurrentDate,2017-05-24 04:44:09
2017-05-24 16:44:09.4776874,28,1,myTest.search,bookcenter
2017-05-24 16:44:09.4776874,28,1,CurrentDate,2017-05-24 04:44:09
2017-05-24 16:44:09.6276876,9,3,myTest.search,learngo
2017-05-24 16:44:09.6276876,9,3,CurrentDate,2017-05-24 04:44:09
2017-05-24 16:44:11.8996920,21,1,myTest.search,learnc++
2017-05-24 16:44:11.8996920,21,1,CurrentDate,2017-05-24 04:44:11
2017-05-24 16:44:15.2757015,23,1,myTest.search,mysql
2017-05-24 16:44:15.2757015,23,1,CurrentDate,2017-05-24 04:44:15
2017-05-24 16:44:16.3197071,7,4,myTest.search,mssql
2017-05-24 16:44:16.3197071,4,4,myTest.search,java
2017-05-24 16:44:16.3197071,4,4,CurrentDate,2017-05-24 04:44:16
2017-05-24 16:44:16.3197071,7,4,CurrentDate,2017-05-24 04:44:16
2017-05-24 16:44:16.6497076,5,5,myTest.search,newtron
2017-05-24 16:44:16.7897078,5,5,CurrentDate,2017-05-24 04:44:16
2017-05-24 16:44:16.7897078,8,4,myTest.search,books
2017-05-24 16:44:16.7897078,8,4,CurrentDate,2017-05-24 04:44:16
2017-05-24 16:44:16.8397079,6,4,myTest.search,c#code
2017-05-24 16:44:16.8397079,6,4,CurrentDate,2017-05-24 04:44:16
2017-05-24 16:44:17.2997085,32,1,myTest.search,gst
2017-05-24 16:44:17.2997085,32,1,CurrentDate,2017-05-24 04:44:17
2017-05-24 16:44:18.4197101,3,5,myTest.search,code
2017-05-24 16:44:18.4197101,3,5,CurrentDate,2017-05-24 04:44:18
2017-05-24 16:44:18.7667115,16,2,myTest.search,niagra
2017-05-24 16:44:18.7667115,16,2,CurrentDate,2017-05-24 04:44:18
2017-05-24 16:44:18.8017118,24,1,myTest.search,bookcenter
2017-05-24 16:44:19.0647129,24,1,CurrentDate,2017-05-24 04:44:19
2017-05-24 16:44:20.2947197,22,2,myTest.search,learngo
2017-05-24 16:44:20.2947197,22,2,CurrentDate,2017-05-24 04:44:20
2017-05-24 16:44:23.8297377,25,1,myTest.search,learnc++
2017-05-24 16:44:23.8297377,25,1,CurrentDate,2017-05-24 04:44:23
2017-05-24 16:44:24.4197386,12,3,myTest.search,mysql
2017-05-24 16:44:24.4197386,12,3,CurrentDate,2017-05-24 04:44:24
2017-05-24 16:44:27.4817502,17,3,myTest.search,mssql
2017-05-24 16:44:27.4817502,17,3,CurrentDate,2017-05-24 04:44:27
2017-05-24 16:44:27.5737516,30,1,myTest.search,java
2017-05-24 16:44:27.5737516,30,1,CurrentDate,2017-05-24 04:44:27
2017-05-24 16:44:29.1217587,33,1,myTest.search,newtron
2017-05-24 16:44:29.1217587,33,1,CurrentDate,2017-05-24 04:44:29
2017-05-24 16:44:29.9177679,31,1,myTest.search,books
2017-05-24 16:44:29.9177679,31,1,CurrentDate,2017-05-24 04:44:29
2017-05-24 16:44:30.0097693,19,2,myTest.search,c#code
2017-05-24 16:44:30.0097693,19,2,CurrentDate,2017-05-24 04:44:30
2017-05-24 16:44:30.2797696,26,1,myTest.search,gst
2017-05-24 16:44:30.2797696,26,1,CurrentDate,2017-05-24 04:44:30
2017-05-24 16:44:30.8637757,23,2,myTest.search,code
2017-05-24 16:44:30.8637757,23,2,CurrentDate,2017-05-24 04:44:30
2017-05-24 16:44:30.9137758,29,1,myTest.search,niagra
2017-05-24 16:44:30.9137758,29,1,CurrentDate,2017-05-24 04:44:30
2017-05-24 16:44:31.3357776,35,1,myTest.search,bookcenter
2017-05-24 16:44:31.3357776,35,1,CurrentDate,2017-05-24 04:44:31
2017-05-24 16:44:31.4557778,18,2,myTest.search,learngo
2017-05-24 16:44:31.4557778,18,2,CurrentDate,2017-05-24 04:44:31
2017-05-24 16:44:31.4757778,15,3,myTest.search,learnc++
2017-05-24 16:44:31.4757778,15,3,CurrentDate,2017-05-24 04:44:31
2017-05-24 16:44:31.6257780,36,1,myTest.search,mysql
2017-05-24 16:44:31.6357780,36,1,CurrentDate,2017-05-24 04:44:31
2017-05-24 16:44:31.8257783,39,1,myTest.search,mssql
2017-05-24 16:44:31.8257783,39,1,CurrentDate,2017-05-24 04:44:31
2017-05-24 16:44:31.9777797,42,1,myTest.search,java
2017-05-24 16:44:31.9777797,42,1,CurrentDate,2017-05-24 04:44:31
2017-05-24 16:44:33.6597952,32,2,myTest.search,newtron
2017-05-24 16:44:33.6597952,32,2,CurrentDate,2017-05-24 04:44:33
2017-05-24 16:44:33.6797952,41,1,myTest.search,books
2017-05-24 16:44:33.6797952,41,1,CurrentDate,2017-05-24 04:44:33
2017-05-24 16:44:34.2358047,2,6,myTest.search,c#code
2017-05-24 16:44:34.2358047,2,6,CurrentDate,2017-05-24 04:44:34
2017-05-24 16:44:34.2358047,13,3,myTest.search,gst
2017-05-24 16:44:34.2458047,13,3,CurrentDate,2017-05-24 04:44:34
2017-05-24 16:44:34.2758047,8,5,myTest.search,code
2017-05-24 16:44:34.2758047,8,5,CurrentDate,2017-05-24 04:44:34
2017-05-24 16:44:34.7178066,10,4,myTest.search,niagra
2017-05-24 16:44:34.7178066,10,4,CurrentDate,2017-05-24 04:44:34
2017-05-24 16:44:34.7478066,34,1,myTest.search,bookcenter
2017-05-24 16:44:34.7478066,34,1,CurrentDate,2017-05-24 04:44:34
2017-05-24 16:44:35.5048109,27,1,myTest.search,learngo
2017-05-24 16:44:35.5058109,27,1,CurrentDate,2017-05-24 04:44:35
2017-05-24 16:44:35.5238114,14,3,myTest.search,learnc++
2017-05-24 16:44:35.5338114,14,3,CurrentDate,2017-05-24 04:44:35
2017-05-24 16:44:35.5438114,1,6,myTest.search,mysql
2017-05-24 16:44:35.5438114,1,6,CurrentDate,2017-05-24 04:44:35
2017-05-24 16:44:35.5438114,9,4,myTest.search,mssql
2017-05-24 16:44:35.5438114,9,4,CurrentDate,2017-05-24 04:44:35
2017-05-24 16:44:35.5638114,7,5,myTest.search,java
2017-05-24 16:44:35.5638114,7,5,CurrentDate,2017-05-24 04:44:35
2017-05-24 16:44:35.5738115,6,5,myTest.search,newtron
2017-05-24 16:44:35.5738115,21,2,myTest.search,books
2017-05-24 16:44:35.5738115,6,5,CurrentDate,2017-05-24 04:44:35
2017-05-24 16:44:35.5738115,21,2,CurrentDate,2017-05-24 04:44:35
2017-05-24 16:44:35.7068152,28,2,myTest.search,c#code
2017-05-24 16:44:35.7078152,28,2,CurrentDate,2017-05-24 04:44:35
2017-05-24 16:44:35.9998169,11,4,myTest.search,gst
2017-05-24 16:44:35.9998169,11,4,CurrentDate,2017-05-24 04:44:35
2017-05-24 16:44:36.3938199,5,6,myTest.search,code
2017-05-24 16:44:36.4038199,5,6,CurrentDate,2017-05-24 04:44:36
2017-05-24 16:44:36.4038199,37,1,myTest.search,niagra
2017-05-24 16:44:36.4038199,37,1,CurrentDate,2017-05-24 04:44:36
2017-05-24 16:44:36.7378239,20,2,myTest.search,bookcenter
2017-05-24 16:44:36.7578239,38,1,myTest.search,learngo
2017-05-24 16:44:36.8798253,4,5,myTest.search,learnc++
2017-05-24 16:44:36.9098254,40,1,myTest.search,mysql
2017-05-24 16:44:36.9598255,20,2,CurrentDate,2017-05-24 04:44:36
2017-05-24 16:44:37.1398257,40,1,CurrentDate,2017-05-24 04:44:36
2017-05-24 16:44:37.1398257,38,1,CurrentDate,2017-05-24 04:44:36
2017-05-24 16:44:37.8838292,4,5,CurrentDate,2017-05-24 04:44:37
2017-05-24 16:44:40.1378644,47,1,myTest.search,mssql
2017-05-24 16:44:40.1378644,47,1,CurrentDate,2017-05-24 04:44:40
2017-05-24 16:44:40.1778644,3,6,myTest.search,java
2017-05-24 16:44:40.1778644,3,6,CurrentDate,2017-05-24 04:44:40
2017-05-24 16:44:40.7798665,45,1,myTest.search,newtron
2017-05-24 16:44:40.7808666,45,1,CurrentDate,2017-05-24 04:44:40
2017-05-24 16:44:41.1118721,22,3,myTest.search,books
2017-05-24 16:44:41.1118721,22,3,CurrentDate,2017-05-24 04:44:41
2017-05-24 16:44:41.1618722,43,1,myTest.search,c#code
2017-05-24 16:44:41.1618722,43,1,CurrentDate,2017-05-24 04:44:41
2017-05-24 16:44:45.0589232,44,1,myTest.search,gst
2017-05-24 16:44:45.0789233,44,1,CurrentDate,2017-05-24 04:44:45
2017-05-24 16:44:46.5299493,24,2,myTest.search,code
2017-05-24 16:44:46.5299493,24,2,CurrentDate,2017-05-24 04:44:46
2017-05-24 16:44:48.5909813,49,1,myTest.search,niagra
2017-05-24 16:44:48.5909813,49,1,CurrentDate,2017-05-24 04:44:48
2017-05-24 16:44:50.5870034,48,1,myTest.search,bookcenter
2017-05-24 16:44:50.5880035,48,1,CurrentDate,2017-05-24 04:44:50
2017-05-24 16:44:59.3681201,46,1,myTest.search,learngo
2017-05-24 16:44:59.3881201,46,1,CurrentDate,2017-05-24 04:44:59
2017-05-24 16:45:01.0881443,16,3,myTest.search,learnc++
2017-05-24 16:45:01.0881443,16,3,CurrentDate,2017-05-24 04:45:01
2017-05-24 16:45:02.0701513,56,1,myTest.search,mysql
2017-05-24 16:45:02.0701513,54,1,myTest.search,mssql
2017-05-24 16:45:02.0701513,54,1,CurrentDate,2017-05-24 04:45:02
2017-05-24 16:45:02.0701513,56,1,CurrentDate,2017-05-24 04:45:02
2017-05-24 16:45:15.7843348,55,1,myTest.search,java
2017-05-24 16:45:15.7843348,55,1,CurrentDate,2017-05-24 04:45:15
2017-05-24 16:45:15.9143350,53,1,myTest.search,newtron
2017-05-24 16:45:15.9143350,53,1,CurrentDate,2017-05-24 04:45:15
2017-05-24 16:45:16.1943354,52,1,myTest.search,books
2017-05-24 16:45:16.1943354,52,1,CurrentDate,2017-05-24 04:45:16
2017-05-24 16:45:18.6473697,58,1,myTest.search,c#code
2017-05-24 16:45:18.6473697,58,1,CurrentDate,2017-05-24 04:45:18
2017-05-24 16:45:18.7863709,25,2,myTest.search,gst
2017-05-24 16:45:18.7863709,25,2,CurrentDate,2017-05-24 04:45:18
2017-05-24 16:45:20.0103935,50,1,myTest.search,code
2017-05-24 16:45:20.0113936,50,1,CurrentDate,2017-05-24 04:45:20
2017-05-24 16:45:20.0323948,51,1,myTest.search,niagra
2017-05-24 16:45:20.0323948,51,1,CurrentDate,2017-05-24 04:45:20
2017-05-24 16:45:30.4465005,17,4,myTest.search,bookcenter
2017-05-24 16:45:30.4475006,17,4,CurrentDate,2017-05-24 04:45:30
2017-05-24 16:45:34.5955409,60,1,myTest.search,learngo
2017-05-24 16:45:34.5955409,60,1,CurrentDate,2017-05-24 04:45:34
2017-05-24 16:45:39.2746082,64,1,myTest.search,learnc++
2017-05-24 16:45:39.2756082,64,1,CurrentDate,2017-05-24 04:45:39
2017-05-24 16:45:41.1566199,61,1,myTest.search,mysql
2017-05-24 16:45:41.1576199,61,1,CurrentDate,2017-05-24 04:45:41
2017-05-24 16:45:42.1296376,65,1,myTest.search,mssql
2017-05-24 16:45:42.1296376,65,1,CurrentDate,2017-05-24 04:45:42
2017-05-24 16:45:45.0046737,42,2,myTest.search,java
2017-05-24 16:45:45.0056737,42,2,CurrentDate,2017-05-24 04:45:45
2017-05-24 16:45:45.5786887,57,1,myTest.search,newtron
2017-05-24 16:45:45.5786887,57,1,CurrentDate,2017-05-24 04:45:45
2017-05-24 16:45:45.9026966,5,7,myTest.search,books
2017-05-24 16:45:45.9026966,5,7,CurrentDate,2017-05-24 04:45:45
2017-05-24 16:45:45.9526967,71,1,myTest.search,c#code
2017-05-24 16:45:45.9526967,71,1,CurrentDate,2017-05-24 04:45:45
2017-05-24 16:45:45.9926967,72,1,myTest.search,gst
2017-05-24 16:45:45.9926967,72,1,CurrentDate,2017-05-24 04:45:45
2017-05-24 16:45:46.0126967,34,2,myTest.search,code
2017-05-24 16:45:46.0126967,34,2,CurrentDate,2017-05-24 04:45:46
2017-05-24 16:45:47.8317359,6,6,myTest.search,niagra
2017-05-24 16:45:47.8317359,6,6,CurrentDate,2017-05-24 04:45:47
2017-05-24 16:45:48.2617365,41,2,myTest.search,bookcenter
2017-05-24 16:45:48.2717365,41,2,CurrentDate,2017-05-24 04:45:48
2017-05-24 16:45:48.8437385,83,1,myTest.search,learngo
2017-05-24 16:45:48.8837386,83,1,CurrentDate,2017-05-24 04:45:48
2017-05-24 16:45:49.4377524,19,3,myTest.search,learnc++
2017-05-24 16:45:49.4377524,19,3,CurrentDate,2017-05-24 04:45:49
2017-05-24 16:45:49.4457528,62,1,myTest.search,mysql
2017-05-24 16:45:49.4467529,62,1,CurrentDate,2017-05-24 04:45:49
2017-05-24 16:45:49.7337626,81,1,myTest.search,mssql
2017-05-24 16:45:49.7337626,81,1,CurrentDate,2017-05-24 04:45:49
2017-05-24 16:45:50.0477661,75,1,myTest.search,java
2017-05-24 16:45:50.1177662,75,1,CurrentDate,2017-05-24 04:45:50
2017-05-24 16:45:50.9137721,68,1,myTest.search,newtron
2017-05-24 16:45:50.9137721,68,1,CurrentDate,2017-05-24 04:45:50
2017-05-24 16:45:51.1377776,39,2,myTest.search,books
2017-05-24 16:45:51.1377776,39,2,CurrentDate,2017-05-24 04:45:51
2017-05-24 16:45:51.4937857,30,2,myTest.search,c#code
2017-05-24 16:45:51.4937857,30,2,CurrentDate,2017-05-24 04:45:51
2017-05-24 16:45:51.5037857,35,2,myTest.search,gst
2017-05-24 16:45:51.5037857,35,2,CurrentDate,2017-05-24 04:45:51
2017-05-24 16:45:51.6357883,33,2,myTest.search,code
2017-05-24 16:45:51.6357883,33,2,CurrentDate,2017-05-24 04:45:51
2017-05-24 16:45:52.5358107,29,2,myTest.search,niagra
2017-05-24 16:45:52.5358107,29,2,CurrentDate,2017-05-24 04:45:52
2017-05-24 16:45:52.6158108,7,6,myTest.search,bookcenter
2017-05-24 16:45:52.6158108,7,6,CurrentDate,2017-05-24 04:45:52
2017-05-24 16:45:52.6358109,74,1,myTest.search,learngo
2017-05-24 16:45:52.6358109,74,1,CurrentDate,2017-05-24 04:45:52
2017-05-24 16:45:53.6758246,40,2,myTest.search,learnc++
2017-05-24 16:45:53.6758246,40,2,CurrentDate,2017-05-24 04:45:53
2017-05-24 16:45:54.1738364,23,3,myTest.search,mysql
2017-05-24 16:45:54.1738364,23,3,CurrentDate,2017-05-24 04:45:54
2017-05-24 16:45:54.2038364,59,1,myTest.search,mssql
2017-05-24 16:45:54.2568366,59,1,CurrentDate,2017-05-24 04:45:54
2017-05-24 16:45:56.3888732,32,3,myTest.search,java
2017-05-24 16:45:56.3898733,32,3,CurrentDate,2017-05-24 04:45:56
2017-05-24 16:46:02.0549518,44,2,myTest.search,newtron
2017-05-24 16:46:02.0559518,44,2,CurrentDate,2017-05-24 04:46:02
2017-05-24 16:46:02.2469561,38,2,myTest.search,books
2017-05-24 16:46:02.2469561,38,2,CurrentDate,2017-05-24 04:46:02
2017-05-24 16:46:02.3869563,69,1,myTest.search,c#code
2017-05-24 16:46:02.4269563,69,1,CurrentDate,2017-05-24 04:46:02
2017-05-24 16:46:03.6619745,9,5,myTest.search,gst
2017-05-24 16:46:03.6629746,9,5,CurrentDate,2017-05-24 04:46:03
2017-05-24 16:46:03.6659747,12,4,myTest.search,code
2017-05-24 16:46:03.8089807,12,4,CurrentDate,2017-05-24 04:46:03
2017-05-24 16:46:05.0890015,36,2,myTest.search,bookcenter
2017-05-24 16:46:05.0890015,36,2,CurrentDate,2017-05-24 04:46:05
2017-05-24 16:46:05.3230076,93,1,myTest.search,learngo
2017-05-24 16:46:05.3230076,93,1,CurrentDate,2017-05-24 04:46:05
2017-05-24 16:46:05.4450090,70,1,myTest.search,learnc++
2017-05-24 16:46:05.4450090,70,1,CurrentDate,2017-05-24 04:46:05
2017-05-24 16:46:05.4550090,88,1,myTest.search,mysql
2017-05-24 16:46:05.5550091,88,1,CurrentDate,2017-05-24 04:46:05
2017-05-24 16:46:06.2530178,31,2,myTest.search,mssql
2017-05-24 16:46:06.2530178,31,2,CurrentDate,2017-05-24 04:46:06
2017-05-24 16:46:06.6970226,63,1,myTest.search,java
2017-05-24 16:46:06.6970226,63,1,CurrentDate,2017-05-24 04:46:06
2017-05-24 16:46:07.5730604,79,1,myTest.search,newtron
2017-05-24 16:46:07.5830604,79,1,CurrentDate,2017-05-24 04:46:07
2017-05-24 16:46:07.5830604,20,3,myTest.search,books
2017-05-24 16:46:07.5830604,20,3,CurrentDate,2017-05-24 04:46:07
2017-05-24 16:46:08.9190816,89,1,myTest.search,c#code
2017-05-24 16:46:08.9190816,89,1,CurrentDate,2017-05-24 04:46:08
2017-05-24 16:46:09.4650978,91,1,myTest.search,gst
2017-05-24 16:46:09.4650978,91,1,CurrentDate,2017-05-24 04:46:09
2017-05-24 16:46:10.3021099,21,3,myTest.search,code
2017-05-24 16:46:10.3031100,21,3,CurrentDate,2017-05-24 04:46:10
2017-05-24 16:46:10.6911171,76,1,myTest.search,niagra
2017-05-24 16:46:10.6931172,76,1,CurrentDate,2017-05-24 04:46:10
2017-05-24 16:46:11.4601237,66,1,myTest.search,bookcenter
2017-05-24 16:46:11.4801237,66,1,CurrentDate,2017-05-24 04:46:11
2017-05-24 16:46:14.3601685,2,7,myTest.search,learngo
2017-05-24 16:46:14.3601685,2,7,CurrentDate,2017-05-24 04:46:14
2017-05-24 16:46:15.2041721,87,1,myTest.search,learnc++
2017-05-24 16:46:15.2041721,87,1,CurrentDate,2017-05-24 04:46:15
2017-05-24 16:46:15.7661753,15,4,myTest.search,mysql
2017-05-24 16:46:15.7661753,15,4,CurrentDate,2017-05-24 04:46:15
2017-05-24 16:46:17.3781949,48,2,myTest.search,mssql
2017-05-24 16:46:17.3781949,48,2,CurrentDate,2017-05-24 04:46:17
2017-05-24 16:46:17.6621978,37,2,myTest.search,java
2017-05-24 16:46:17.6621978,37,2,CurrentDate,2017-05-24 04:46:17
2017-05-24 16:46:19.0642155,26,2,myTest.search,newtron
2017-05-24 16:46:19.0742155,26,2,CurrentDate,2017-05-24 04:46:19
2017-05-24 16:46:19.4582230,13,4,myTest.search,books
2017-05-24 16:46:19.4582230,13,4,CurrentDate,2017-05-24 04:46:19
2017-05-24 16:46:19.5612238,16,4,myTest.search,c#code
2017-05-24 16:46:19.5622239,16,4,CurrentDate,2017-05-24 04:46:19
2017-05-24 16:46:19.6002244,47,2,myTest.search,gst
2017-05-24 16:46:19.6002244,47,2,CurrentDate,2017-05-24 04:46:19
2017-05-24 16:46:20.7402461,98,1,myTest.search,code
2017-05-24 16:46:20.7402461,98,1,CurrentDate,2017-05-24 04:46:20
2017-05-24 16:46:21.2642582,86,1,myTest.search,niagra
2017-05-24 16:46:21.2652582,86,1,CurrentDate,2017-05-24 04:46:21
2017-05-24 16:46:21.3252617,8,6,myTest.search,bookcenter
2017-05-24 16:46:21.4877674,8,6,CurrentDate,2017-05-24 04:46:21
2017-05-24 16:46:22.2357790,80,1,myTest.search,learngo
2017-05-24 16:46:22.2357790,80,1,CurrentDate,2017-05-24 04:46:22
2017-05-24 16:46:22.6177807,92,1,myTest.search,learnc++
2017-05-24 16:46:22.6177807,92,1,CurrentDate,2017-05-24 04:46:22
2017-05-24 16:46:22.6847823,56,2,myTest.search,mysql
2017-05-24 16:46:22.9027876,95,1,myTest.search,mssql
2017-05-24 16:46:22.9127876,95,1,CurrentDate,2017-05-24 04:46:22
2017-05-24 16:46:22.9627876,99,1,myTest.search,java
2017-05-24 16:46:22.9627876,99,1,CurrentDate,2017-05-24 04:46:22
2017-05-24 16:46:23.0087880,56,2,CurrentDate,2017-05-24 04:46:23
2017-05-24 16:46:23.1147891,100,1,myTest.search,newtron
2017-05-24 16:46:23.1147891,100,1,CurrentDate,2017-05-24 04:46:23
2017-05-24 16:46:24.5488233,24,3,myTest.search,books
2017-05-24 16:46:24.5488233,24,3,CurrentDate,2017-05-24 04:46:24
2017-05-24 16:46:25.4308391,84,1,myTest.search,c#code
2017-05-24 16:46:25.4308391,84,1,CurrentDate,2017-05-24 04:46:25
2017-05-24 16:46:25.7748432,49,2,myTest.search,gst
2017-05-24 16:46:25.8348433,49,2,CurrentDate,2017-05-24 04:46:25
2017-05-24 16:46:26.9348621,10,5,myTest.search,code
