RequestedAt, User, Iteration, Parameter, Value
2017-05-24 18:09:26.0536876,25,4,myTest.search,c#code
2017-05-24 18:09:26.0546877,25,4,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:26.0966901,38,6,myTest.search,gst
2017-05-24 18:09:26.0966901,38,6,CurrentDate,2017-05-24 06:09:16
2017-05-24 18:09:26.1386925,46,6,myTest.search,code
2017-05-24 18:09:26.1386925,46,6,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:26.1616938,37,4,myTest.search,niagra
2017-05-24 18:09:26.1616938,37,4,CurrentDate,2017-05-24 06:09:24
2017-05-24 18:09:26.2216972,18,5,myTest.search,bookcenter
2017-05-24 18:09:26.2216972,18,5,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:26.2606995,33,6,myTest.search,learngo
2017-05-24 18:09:26.2606995,33,6,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:26.2737002,4,6,myTest.search,learnc++
2017-05-24 18:09:26.2737002,4,6,CurrentDate,2017-05-24 06:09:23
2017-05-24 18:09:26.3067021,6,6,myTest.search,mysql
2017-05-24 18:09:26.3067021,6,6,CurrentDate,2017-05-24 06:09:23
2017-05-24 18:09:26.3437042,5,9,myTest.search,mssql
2017-05-24 18:09:26.3437042,5,9,CurrentDate,2017-05-24 06:09:21
2017-05-24 18:09:26.4067078,8,8,myTest.search,java
2017-05-24 18:09:26.4067078,8,8,CurrentDate,2017-05-24 06:09:23
2017-05-24 18:09:26.4107080,17,5,myTest.search,newtron
2017-05-24 18:09:26.4107080,17,5,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:26.4167084,3,8,myTest.search,books
2017-05-24 18:09:26.4177084,3,8,CurrentDate,2017-05-24 06:09:24
2017-05-24 18:09:26.4297091,7,9,myTest.search,c#code
2017-05-24 18:09:26.4297091,7,9,CurrentDate,2017-05-24 06:09:23
2017-05-24 18:09:26.6127196,10,5,myTest.search,gst
2017-05-24 18:09:26.6127196,10,5,CurrentDate,2017-05-24 06:09:24
2017-05-24 18:09:26.6217201,11,8,myTest.search,code
2017-05-24 18:09:26.6217201,11,8,CurrentDate,2017-05-24 06:09:21
2017-05-24 18:09:26.6237202,9,6,myTest.search,niagra
2017-05-24 18:09:26.6237202,9,6,CurrentDate,2017-05-24 06:09:25
2017-05-24 18:09:26.6497217,12,5,myTest.search,bookcenter
2017-05-24 18:09:26.6497217,12,5,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:26.7377268,21,7,myTest.search,learngo
2017-05-24 18:09:26.7377268,21,7,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:26.7427270,39,3,myTest.search,learnc++
2017-05-24 18:09:26.7477273,39,3,CurrentDate,2017-05-24 06:09:24
2017-05-24 18:09:26.8357324,13,6,myTest.search,mysql
2017-05-24 18:09:26.8367324,13,6,CurrentDate,2017-05-24 06:09:25
2017-05-24 18:09:26.8527333,19,5,myTest.search,mssql
2017-05-24 18:09:26.8527333,19,5,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:26.8537334,14,7,myTest.search,java
2017-05-24 18:09:26.8647340,14,7,CurrentDate,2017-05-24 06:09:23
2017-05-24 18:09:26.8947357,47,4,myTest.search,newtron
2017-05-24 18:09:26.8947357,47,4,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:26.9217373,15,5,myTest.search,books
2017-05-24 18:09:26.9227373,15,5,CurrentDate,2017-05-24 06:09:25
2017-05-24 18:09:26.9747403,44,4,myTest.search,c#code
2017-05-24 18:09:26.9747403,44,4,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:27.0407441,31,4,myTest.search,gst
2017-05-24 18:09:27.0417441,31,4,CurrentDate,2017-05-24 06:09:27
2017-05-24 18:09:27.1507504,43,4,myTest.search,code
2017-05-24 18:09:27.1507504,43,4,CurrentDate,2017-05-24 06:09:27
2017-05-24 18:09:27.5877754,25,4,myTest.search,niagra
2017-05-24 18:09:27.6067765,25,4,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:27.6077765,26,7,myTest.search,bookcenter
2017-05-24 18:09:27.6077765,26,7,CurrentDate,2017-05-24 06:09:25
2017-05-24 18:09:27.6127768,28,5,myTest.search,learngo
2017-05-24 18:09:27.6127768,28,5,CurrentDate,2017-05-24 06:09:16
2017-05-24 18:09:27.6157770,27,5,myTest.search,learnc++
2017-05-24 18:09:27.6157770,27,5,CurrentDate,2017-05-24 06:09:20
2017-05-24 18:09:27.6827808,29,5,myTest.search,mysql
2017-05-24 18:09:27.6827808,29,5,CurrentDate,2017-05-24 06:09:23
2017-05-24 18:09:27.6927814,30,4,myTest.search,mssql
2017-05-24 18:09:27.6927814,30,4,CurrentDate,2017-05-24 06:09:25
2017-05-24 18:09:27.6977817,45,4,myTest.search,java
2017-05-24 18:09:27.6987817,45,4,CurrentDate,2017-05-24 06:09:27
2017-05-24 18:09:27.9547964,31,4,myTest.search,newtron
2017-05-24 18:09:27.9547964,31,4,CurrentDate,2017-05-24 06:09:27
2017-05-24 18:09:27.9867982,41,4,myTest.search,books
2017-05-24 18:09:27.9867982,41,4,CurrentDate,2017-05-24 06:09:27
2017-05-24 18:09:28.1388069,12,5,myTest.search,c#code
2017-05-24 18:09:28.1388069,12,5,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:28.1718088,16,7,myTest.search,gst
2017-05-24 18:09:28.1718088,16,7,CurrentDate,2017-05-24 06:09:23
2017-05-24 18:09:28.2348124,18,5,myTest.search,code
2017-05-24 18:09:28.2348124,18,5,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:28.2538135,19,5,myTest.search,niagra
2017-05-24 18:09:28.2538135,19,5,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:28.2548135,17,5,myTest.search,bookcenter
2017-05-24 18:09:28.2548135,17,5,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:28.2698144,22,7,myTest.search,learngo
2017-05-24 18:09:28.2708144,22,7,CurrentDate,2017-05-24 06:09:25
2017-05-24 18:09:28.2808150,21,7,myTest.search,learnc++
2017-05-24 18:09:28.2808150,21,7,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:28.2928157,32,5,myTest.search,mysql
2017-05-24 18:09:28.2928157,32,5,CurrentDate,2017-05-24 06:09:24
2017-05-24 18:09:28.2938158,23,6,myTest.search,mssql
2017-05-24 18:09:28.2938158,23,6,CurrentDate,2017-05-24 06:09:23
2017-05-24 18:09:28.3068165,33,6,myTest.search,java
2017-05-24 18:09:28.3068165,33,6,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:28.3088166,20,4,myTest.search,newtron
2017-05-24 18:09:28.3098167,20,4,CurrentDate,2017-05-24 06:09:25
2017-05-24 18:09:28.3368182,34,4,myTest.search,books
2017-05-24 18:09:28.3378183,34,4,CurrentDate,2017-05-24 06:09:24
2017-05-24 18:09:28.3548192,24,5,myTest.search,c#code
2017-05-24 18:09:28.3548192,24,5,CurrentDate,2017-05-24 06:09:23
2017-05-24 18:09:28.3938215,35,5,myTest.search,gst
2017-05-24 18:09:28.3938215,35,5,CurrentDate,2017-05-24 06:09:23
2017-05-24 18:09:28.3958216,36,3,myTest.search,code
2017-05-24 18:09:28.3958216,36,3,CurrentDate,2017-05-24 06:09:24
2017-05-24 18:09:28.4118225,40,3,myTest.search,niagra
2017-05-24 18:09:28.4128226,40,3,CurrentDate,2017-05-24 06:09:25
2017-05-24 18:09:28.9148513,42,4,myTest.search,bookcenter
2017-05-24 18:09:28.9148513,42,4,CurrentDate,2017-05-24 06:09:24
2017-05-24 18:09:28.9368525,43,4,myTest.search,learngo
2017-05-24 18:09:28.9368525,43,4,CurrentDate,2017-05-24 06:09:27
2017-05-24 18:09:28.9368525,41,4,myTest.search,learnc++
2017-05-24 18:09:28.9378526,41,4,CurrentDate,2017-05-24 06:09:27
2017-05-24 18:09:28.9378526,44,4,myTest.search,mysql
2017-05-24 18:09:28.9378526,44,4,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:28.9428529,45,4,myTest.search,mssql
2017-05-24 18:09:28.9428529,45,4,CurrentDate,2017-05-24 06:09:27
2017-05-24 18:09:28.9928557,46,6,myTest.search,java
2017-05-24 18:09:28.9928557,46,6,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:29.0128569,48,3,myTest.search,newtron
2017-05-24 18:09:29.0128569,48,3,CurrentDate,2017-05-24 06:09:22
2017-05-24 18:09:29.0338581,49,4,myTest.search,books
2017-05-24 18:09:29.0338581,49,4,CurrentDate,2017-05-24 06:09:23
2017-05-24 18:09:29.0338581,47,4,myTest.search,c#code
2017-05-24 18:09:29.0338581,47,4,CurrentDate,2017-05-24 06:09:26
2017-05-24 18:09:29.0478589,50,4,myTest.search,gst
2017-05-24 18:09:29.0478589,50,4,CurrentDate,2017-05-24 06:09:23
